,submission_date,state,tot_cases,conf_cases,prob_cases,new_case,pnew_case,tot_death,conf_death,prob_death,new_death,pnew_death,created_at,consent_cases,consent_deaths
10575,2020-06-18T00:00:00.000,PR,6195,1499.0,4696.0,84.0,81.0,147,57.0,90.0,0.0,0.0,2020-06-19T15:01:11.041,Agree,Agree
10576,2020-06-08T00:00:00.000,WV,2161,2089.0,72.0,17.0,3.0,84,,,0.0,0.0,2020-06-09T16:49:08.000,Agree,Not agree
10577,2020-03-19T00:00:00.000,OK,49,,,18.0,,1,,,1.0,,2020-03-26T16:22:39.452,Not agree,Agree
10578,2020-12-11T00:00:00.000,GA,531593,466904.0,64689.0,6191.0,1462.0,10031,9175.0,856.0,56.0,4.0,2020-12-12T14:59:37.544,Agree,Agree
10579,2020-05-04T00:00:00.000,FL,36897,,,928.0,0.0,1399,,,0.0,0.0,2020-05-05T17:25:08.000,Not agree,Not agree
10580,2020-07-02T00:00:00.000,RMI,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2020-07-03T15:01:33.762,Agree,Agree
10581,2020-12-30T00:00:00.000,SD,98720,,,562.0,151.0,1464,1186.0,278.0,18.0,7.0,2020-12-31T14:55:07.623,,Agree
10582,2020-02-18T00:00:00.000,PR,0,,,0.0,,0,,,0.0,,2020-03-26T16:22:39.452,Agree,Agree
10583,2020-10-20T00:00:00.000,WV,20519,19513.0,1006.0,226.0,41.0,408,,,9.0,0.0,2020-10-21T13:34:31.370,Agree,Not agree
10584,2020-02-14T00:00:00.000,MA,1,,,0.0,,0,,,0.0,,2020-03-26T16:22:39.452,Agree,Agree
10585,2020-04-14T00:00:00.000,UT,2453,,,61.0,,20,,,2.0,,2020-04-13T16:22:39.452,Agree,Agree
10586,2020-12-23T00:00:00.000,FL,1213760,,,11100.0,0.0,20874,,,120.0,0.0,2020-12-24T14:31:20.111,Not agree,Not agree
10587,2020-08-05T00:00:00.000,KS,29717,29076.0,641.0,841.0,0.0,368,,,3.0,0.0,2020-08-06T14:12:27.571,Agree,
10588,2021-03-19T00:00:00.000,HI,27718,,,93.0,0.0,449,,,1.0,0.0,2021-03-20T14:03:21.260,Not agree,Not agree
10589,2021-03-26T00:00:00.000,AK,59710,,,182.0,0.0,309,,,0.0,0.0,2021-03-27T14:01:18.802,,
10590,2021-03-20T00:00:00.000,TX,2743179,,,3794.0,1283.0,46354,,,119.0,0.0,2021-03-21T13:54:01.052,Not agree,Not agree
10591,2020-09-29T00:00:00.000,UT,72136,72136.0,0.0,694.0,0.0,457,457.0,0.0,4.0,0.0,2020-09-30T14:17:41.349,Agree,Agree
10592,2020-12-24T00:00:00.000,TN,546497,485728.0,60769.0,5257.0,1235.0,6431,5646.0,785.0,51.0,17.0,2020-12-25T14:25:34.696,Agree,Agree
10593,2021-01-18T00:00:00.000,TN,687751,589550.0,98201.0,2430.0,574.0,8430,7050.0,1380.0,39.0,9.0,2021-01-19T14:37:00.036,Agree,Agree
10594,2020-08-12T00:00:00.000,PR,24446,10279.0,14167.0,372.0,262.0,306,182.0,124.0,11.0,3.0,2020-08-13T14:12:28.259,Agree,Agree
10595,2020-06-21T00:00:00.000,OH,44808,41578.0,3230.0,546.0,30.0,2700,2463.0,237.0,3.0,0.0,2020-06-22T15:24:02.542,Agree,Agree
10596,2021-01-29T00:00:00.000,OH,888590,775353.0,113237.0,4874.0,1264.0,11070,9861.0,1209.0,64.0,6.0,2021-01-30T14:43:11.492,Agree,Agree
10597,2020-11-16T00:00:00.000,TN,318888,296654.0,22234.0,7951.0,655.0,3923,3645.0,278.0,30.0,5.0,2020-11-17T14:52:47.621,Agree,Agree
10598,2020-03-23T00:00:00.000,OH,442,,,91.0,,6,,,3.0,,2020-03-26T16:22:39.452,Agree,Agree
10599,2020-11-05T00:00:00.000,MA,170594,160698.0,9896.0,1761.0,0.0,10067,9859.0,208.0,23.0,0.0,2020-11-06T15:33:41.082,Agree,Agree
10600,2020-04-14T00:00:00.000,PR,923,,,20.0,,45,,,0.0,,2020-04-13T16:22:39.452,Agree,Agree
10601,2021-03-03T00:00:00.000,PA,938411,806688.0,131723.0,2577.0,741.0,24169,,,69.0,-88.0,2021-03-04T15:08:33.824,Agree,Not agree
10602,2020-05-23T00:00:00.000,CO,23937,21657.0,2280.0,482.0,27.0,1327,1052.0,275.0,4.0,0.0,2020-05-24T14:15:55.571,Agree,Agree
10603,2020-09-19T00:00:00.000,KS,52285,50038.0,2247.0,0.0,0.0,596,,,0.0,0.0,2020-09-20T13:53:10.094,Agree,
10604,2021-03-05T00:00:00.000,PR,101327,93336.0,7991.0,261.0,39.0,2059,1749.0,310.0,3.0,1.0,2021-03-06T15:08:48.630,Agree,Agree
10605,2021-01-23T00:00:00.000,MP,129,129.0,0.0,0.0,0.0,2,2.0,0.0,0.0,0.0,2021-01-24T14:36:49.208,Agree,Agree
10606,2020-04-18T00:00:00.000,HI,572,,,8.0,0.0,9,,,0.0,,2020-04-18T12:22:39.000,Not agree,Not agree
10607,2020-02-06T00:00:00.000,FL,0,,,0.0,,0,,,0.0,,2020-03-26T16:22:39.452,Not agree,Not agree
10608,2020-07-02T00:00:00.000,MA,109338,104016.0,5322.0,195.0,37.0,8132,7918.0,214.0,51.0,35.0,2020-07-03T15:01:33.762,Agree,Agree
10609,2020-02-03T00:00:00.000,SD,0,,,0.0,,0,,,0.0,,2020-03-26T16:22:39.452,,Agree
10610,2020-06-08T00:00:00.000,GA,51298,51242.0,56.0,648.0,24.0,2208,2208.0,0.0,28.0,0.0,2020-06-09T12:49:08.000,Agree,Agree
10611,2020-03-22T00:00:00.000,NYC,9045,,,2834.0,,63,,,20.0,,2020-03-26T16:22:39.452,Agree,Agree
10612,2020-02-22T00:00:00.000,PW,0,,,0.0,,0,,,0.0,,2020-03-26T16:22:39.452,,
10613,2020-03-22T00:00:00.000,CO,591,,,116.0,,6,,,1.0,,2020-03-26T16:22:39.452,Agree,Agree
10614,2020-03-06T00:00:00.000,KS,0,,,0.0,,0,,,0.0,,2020-03-26T16:22:39.452,Agree,
10615,2021-01-21T00:00:00.000,SD,106400,,,337.0,83.0,1673,1352.0,321.0,6.0,0.0,2021-01-22T14:51:49.095,,Agree
10616,2020-04-17T00:00:00.000,MP,14,,,1.0,,2,,,0.0,,2020-04-17T16:22:39.452,Agree,Agree
10617,2020-04-01T00:00:00.000,AR,614,,,54.0,,10,,,2.0,,2020-03-31T16:22:39.452,Not agree,Not agree
10618,2020-05-04T00:00:00.000,IA,9703,,,534.0,0.0,188,,,4.0,0.0,2020-05-05T17:25:08.000,Not agree,Not agree
10619,2021-03-05T00:00:00.000,OH,976230,834857.0,141373.0,1750.0,665.0,17656,17656.0,0.0,467.0,0.0,2021-03-06T15:08:48.630,Agree,Agree
10620,2020-11-22T00:00:00.000,PR,48200,46923.0,1277.0,741.0,53.0,1032,812.0,220.0,15.0,1.0,2020-11-23T15:04:35.152,Agree,Agree
10621,2020-06-08T00:00:00.000,PW,0,,,0.0,0.0,0,,,0.0,0.0,2020-06-09T16:49:08.000,,
10622,2020-09-09T00:00:00.000,KS,47410,45793.0,1617.0,496.0,55.0,495,,,10.0,0.0,2020-09-10T14:02:53.721,Agree,
10623,2020-02-16T00:00:00.000,MP,0,,,0.0,,0,,,0.0,,2020-03-26T16:22:39.452,Agree,Agree
10624,2021-01-04T00:00:00.000,PR,79319,74458.0,4861.0,514.0,13.0,1562,1296.0,266.0,7.0,0.0,2021-01-05T15:00:42.894,Agree,Agree
10625,2020-08-02T00:00:00.000,OH,93031,88134.0,4897.0,944.0,28.0,3529,3261.0,268.0,14.0,-1.0,2020-08-03T14:31:01.928,Agree,Agree
10626,2020-05-23T00:00:00.000,NM,6795,,,170.0,0.0,308,,,6.0,0.0,2020-05-24T14:15:55.571,,Not agree
10627,2020-02-10T00:00:00.000,AS,0,,,0.0,,0,,,0.0,,2020-03-26T16:22:39.452,,
10628,2020-12-16T00:00:00.000,HI,19281,,,104.0,0.0,276,,,4.0,0.0,2020-12-17T14:33:42.543,Not agree,Not agree
10629,2020-09-16T00:00:00.000,NYC,239841,234500.0,5341.0,294.0,19.0,23767,19142.0,4625.0,5.0,-3.0,2020-09-17T13:45:45.666,Agree,Agree
10630,2021-02-25T00:00:00.000,MP,143,143.0,0.0,0.0,0.0,2,2.0,0.0,0.0,0.0,2021-02-26T15:02:41.950,Agree,Agree
10631,2020-11-17T00:00:00.000,CO,172044,163076.0,8968.0,4331.0,119.0,2608,2177.0,431.0,30.0,6.0,2020-11-18T14:57:46.366,Agree,Agree
10632,2021-03-08T00:00:00.000,PW,0,,,0.0,0.0,0,,,0.0,0.0,2021-03-09T14:47:41.991,,
10633,2020-03-24T00:00:00.000,CO,921,,,201.0,,11,,,4.0,,2020-03-26T16:22:39.452,Agree,Agree
10634,2020-08-17T00:00:00.000,HI,5322,,,134.0,0.0,40,,,0.0,0.0,2020-08-18T10:26:55.000,Not agree,Not agree
10635,2021-02-10T00:00:00.000,NYC,656739,559220.0,97519.0,4983.0,1298.0,28022,22995.0,5027.0,73.0,2.0,2021-02-11T14:50:55.787,Agree,Agree
10636,2020-11-23T00:00:00.000,UT,179420,179420.0,0.0,2244.0,0.0,797,779.0,18.0,4.0,1.0,2020-11-24T15:27:55.668,Agree,Agree
10637,2020-10-12T00:00:00.000,MA,146829,136933.0,9896.0,765.0,0.0,9609,9401.0,208.0,13.0,0.0,2020-10-13T13:29:38.712,Agree,Agree
10638,2020-05-12T00:00:00.000,HI,626,,,3.0,0.0,17,,,0.0,0.0,2020-05-13T11:26:08.000,Not agree,Not agree
10639,2020-07-28T00:00:00.000,AR,40181,,,734.0,0.0,428,,,20.0,0.0,2020-07-29T14:34:46.946,Not agree,Not agree
10640,2020-12-23T00:00:00.000,PW,0,,,0.0,0.0,0,,,0.0,0.0,2020-12-24T14:31:20.111,,
10641,2020-09-26T00:00:00.000,HI,12077,,,95.0,0.0,131,,,4.0,0.0,2020-09-27T09:39:49.000,Not agree,Not agree
10642,2020-02-27T00:00:00.000,NYC,0,,,0.0,,0,,,0.0,,2020-03-26T16:22:39.452,Agree,Agree
10643,2020-06-07T00:00:00.000,NYC,208961,204253.0,4708.0,444.0,10.0,21877,17169.0,4708.0,33.0,10.0,2020-06-08T14:55:08.000,Agree,Agree
10644,2020-04-29T00:00:00.000,PR,1433,1433.0,0.0,33.0,0.0,86,86.0,0.0,0.0,0.0,2020-04-30T16:07:01.546,Agree,Agree
10645,2020-07-13T00:00:00.000,AK,1539,,,60.0,0.0,17,,,0.0,0.0,2020-07-14T15:13:07.425,,
10646,2020-07-16T00:00:00.000,AK,1693,,,62.0,0.0,17,,,0.0,0.0,2020-07-17T14:31:01.339,,
10647,2020-06-06T00:00:00.000,AR,9101,,,450.0,0.0,154,,,2.0,0.0,2020-06-07T14:23:35.373,Not agree,Not agree
10648,2020-10-24T00:00:00.000,FL,766305,,,4381.0,754.0,16417,,,77.0,-1.0,2020-10-25T13:45:35.790,Not agree,Not agree
10649,2020-09-27T00:00:00.000,OH,150809,142401.0,8408.0,800.0,70.0,4741,4440.0,301.0,1.0,0.0,2020-09-28T13:50:59.474,Agree,Agree
10650,2020-02-26T00:00:00.000,PW,0,,,0.0,,0,,,0.0,,2020-03-26T16:22:39.452,,
10651,2020-05-10T00:00:00.000,NM,4863,,,85.0,0.0,200,,,9.0,0.0,2020-05-11T21:26:08.000,,Not agree
10652,2020-08-02T00:00:00.000,NM,21016,,,220.0,0.0,654,,,3.0,0.0,2020-08-03T14:31:01.928,,Not agree
10653,2020-06-26T00:00:00.000,AS,0,,,0.0,0.0,0,,,0.0,0.0,2020-06-27T17:51:58.649,,
10654,2021-03-22T00:00:00.000,GA,1046382,843675.0,202707.0,744.0,210.0,18556,16171.0,2385.0,26.0,0.0,2021-03-23T14:05:18.025,Agree,Agree
10655,2021-03-18T00:00:00.000,MP,157,157.0,0.0,0.0,0.0,2,2.0,0.0,0.0,0.0,2021-03-19T14:25:43.135,Agree,Agree
10656,2020-06-20T00:00:00.000,HI,798,,,10.0,0.0,17,,,0.0,0.0,2020-06-21T10:32:57.000,Not agree,Not agree
10657,2020-03-31T00:00:00.000,TX,3266,,,389.0,,41,,,3.0,,2020-03-30T16:22:39.452,Not agree,Not agree
10658,2020-03-06T00:00:00.000,HI,1,,,0.0,0.0,0,,,0.0,,2020-03-06T00:00:00.000,Not agree,Not agree
10659,2020-03-25T00:00:00.000,NM,112,,,12.0,,1,,,1.0,,2020-03-26T16:22:39.452,,Not agree
10660,2020-10-17T00:00:00.000,KS,70855,66001.0,4854.0,0.0,0.0,859,,,0.0,0.0,2020-10-18T13:26:54.146,Agree,
10661,2020-06-20T00:00:00.000,PR,6525,1533.0,4992.0,62.0,60.0,149,57.0,92.0,2.0,2.0,2020-06-21T14:32:57.913,Agree,Agree
10662,2020-07-05T00:00:00.000,GA,95892,94124.0,1768.0,2120.0,16.0,2860,2860.0,0.0,3.0,0.0,2020-07-06T11:16:12.000,Agree,Agree
10663,2021-02-07T00:00:00.000,NM,177556,,,342.0,0.0,3399,,,13.0,0.0,2021-02-08T14:53:12.094,,Not agree
10664,2020-11-12T00:00:00.000,NM,60776,,,1742.0,0.0,1176,,,18.0,0.0,2020-11-13T14:54:34.454,,Not agree
10665,2020-10-19T00:00:00.000,HI,14024,,,35.0,0.0,187,,,0.0,0.0,2020-10-20T14:59:27.967,Not agree,Not agree
10666,2021-03-20T00:00:00.000,MA,587798,577902.0,9896.0,1880.0,0.0,16706,16498.0,208.0,29.0,0.0,2021-03-21T13:54:01.052,Agree,Agree
10667,2020-10-07T00:00:00.000,WV,17139,16596.0,543.0,203.0,30.0,369,,,5.0,0.0,2020-10-08T13:56:57.885,Agree,Not agree
10668,2020-04-03T00:00:00.000,AR,738,,,59.0,,12,,,0.0,,2020-04-03T16:22:39.452,Not agree,Not agree
10669,2020-06-06T00:00:00.000,NYC,208517,203819.0,4698.0,5688.0,4698.0,21844,17146.0,4698.0,62.0,-29.0,2020-06-07T14:23:35.373,Agree,Agree
10670,2020-02-03T00:00:00.000,TN,0,,,0.0,,0,,,0.0,,2020-03-26T16:22:39.452,Agree,Agree
10671,2020-08-24T00:00:00.000,FL,596511,,,2224.0,262.0,10397,,,72.0,1.0,2020-08-25T14:02:54.539,Not agree,Not agree
10672,2020-11-29T00:00:00.000,OH,414432,392129.0,22303.0,7729.0,144.0,6399,5979.0,420.0,21.0,5.0,2020-11-30T14:51:40.262,Agree,Agree
10673,2020-07-13T00:00:00.000,SD,7524,,,25.0,0.0,109,108.0,1.0,0.0,0.0,2020-07-14T15:13:07.425,,Agree
10674,2020-11-07T00:00:00.000,PR,38100,37999.0,101.0,-33355.0,-33864.0,872,669.0,203.0,10.0,0.0,2020-11-08T14:40:34.096,Agree,Agree
10675,2021-03-03T00:00:00.000,GA,1014542,823008.0,191534.0,2735.0,1209.0,17625,15349.0,2276.0,145.0,5.0,2021-03-04T15:08:33.824,Agree,Agree
10676,2020-06-14T00:00:00.000,WV,2290,2213.0,77.0,16.0,1.0,88,,,0.0,0.0,2020-06-15T14:33:03.950,Agree,Not agree
10677,2020-08-05T00:00:00.000,MP,47,47.0,0.0,1.0,0.0,2,2.0,0.0,0.0,0.0,2020-08-06T14:12:27.571,Agree,Agree
10678,2020-02-04T00:00:00.000,OH,0,,,0.0,,0,,,0.0,,2020-03-26T16:22:39.452,Agree,Agree
10679,2020-03-02T00:00:00.000,NY,0,,,0.0,,0,,,0.0,,2020-03-26T16:22:39.452,Not agree,Not agree
10680,2020-05-27T00:00:00.000,AR,6277,,,97.0,0.0,120,,,1.0,0.0,2020-05-28T15:12:25.989,Not agree,Not agree
10681,2020-06-28T00:00:00.000,GA,77596,76260.0,1336.0,2186.0,17.0,2778,2778.0,0.0,2.0,0.0,2020-06-29T10:37:31.000,Agree,Agree
10682,2020-07-16T00:00:00.000,NM,16138,,,297.0,0.0,562,,,5.0,0.0,2020-07-17T14:31:01.339,,Not agree
10683,2020-07-10T00:00:00.000,AS,0,,,0.0,0.0,0,,,0.0,0.0,2020-07-11T18:25:05.541,,
10684,2020-03-04T00:00:00.000,OK,0,,,0.0,,0,,,0.0,,2020-03-26T16:22:39.452,Not agree,Agree
10685,2021-01-09T00:00:00.000,WV,99778,80408.0,19370.0,1880.0,310.0,1570,,,16.0,3.0,2021-01-10T16:10:55.461,Agree,Not agree
10686,2020-08-12T00:00:00.000,OK,48700,,,792.0,124.0,627,627.0,0.0,9.0,0.0,2020-08-13T14:12:28.259,Not agree,Agree
10687,2020-08-09T00:00:00.000,OH,100848,95496.0,5352.0,879.0,54.0,3669,3397.0,272.0,1.0,0.0,2020-08-10T14:23:35.555,Agree,Agree
10688,2021-03-14T00:00:00.000,GA,1033786,835484.0,198302.0,819.0,31.0,18215,15871.0,2344.0,-1.0,0.0,2021-03-15T14:03:45.324,Agree,Agree
10689,2020-06-02T00:00:00.000,WV,2056,1997.0,59.0,28.0,1.0,78,,,2.0,0.0,2020-06-03T14:11:36.638,Agree,Not agree
10690,2020-09-13T00:00:00.000,AS,0,,,0.0,0.0,0,,,0.0,0.0,2020-09-14T14:01:21.851,,
10691,2020-05-04T00:00:00.000,OH,20474,19609.0,865.0,560.0,45.0,1056,975.0,81.0,18.0,0.0,2020-05-05T17:25:08.000,Agree,Agree
10692,2021-02-06T00:00:00.000,HI,25639,,,104.0,0.0,413,,,0.0,0.0,2021-02-07T14:46:31.377,Not agree,Not agree
10693,2020-07-03T00:00:00.000,AK,1063,,,46.0,0.0,15,,,1.0,0.0,2020-07-04T15:30:31.943,,
10694,2020-07-14T00:00:00.000,OK,20922,,,521.0,11.0,424,424.0,0.0,0.0,0.0,2020-07-15T15:05:12.266,Not agree,Agree
10695,2020-06-07T00:00:00.000,SD,5438,,,71.0,0.0,65,64.0,1.0,0.0,1.0,2020-06-08T14:55:08.000,,Agree
10696,2021-01-02T00:00:00.000,TN,604132,528509.0,75623.0,17330.0,3280.0,6970,6029.0,941.0,63.0,24.0,2021-01-03T14:53:25.031,Agree,Agree
10697,2020-04-19T00:00:00.000,CO,9634,8915.0,719.0,201.0,719.0,421,408.0,13.0,10.0,13.0,2020-04-19T16:22:39.452,Agree,Agree
10698,2020-04-29T00:00:00.000,RMI,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2020-04-30T16:07:01.546,Agree,Agree
10699,2020-03-07T00:00:00.000,HI,1,,,0.0,0.0,0,,,0.0,,2020-03-07T00:00:00.000,Not agree,Not agree
10700,2020-05-22T00:00:00.000,NYC,193951,193951.0,0.0,1111.0,0.0,21086,16333.0,4753.0,83.0,-18.0,2020-05-23T17:58:16.000,Agree,Agree
10701,2021-03-15T00:00:00.000,PA,967598,829005.0,138593.0,1388.0,139.0,24587,,,1.0,-1.0,2021-03-16T09:40:30.000,Agree,Not agree
10702,2020-05-02T00:00:00.000,GA,26557,26546.0,11.0,381.0,0.0,1174,1174.0,0.0,7.0,0.0,2020-05-03T11:36:03.000,Agree,Agree
10703,2020-04-30T00:00:00.000,MA,62205,62205.0,0.0,1940.0,0.0,3562,3562.0,0.0,157.0,0.0,2020-05-01T21:00:19.025,Agree,Agree
10704,2021-01-28T00:00:00.000,PA,824405,722047.0,102358.0,6036.0,2375.0,21303,,,198.0,-1410.0,2021-01-29T14:42:19.981,Agree,Not agree
10705,2020-11-26T00:00:00.000,MA,217180,207284.0,9896.0,0.0,0.0,10580,10372.0,208.0,0.0,0.0,2020-11-27T15:07:59.229,Agree,Agree
10706,2020-06-27T00:00:00.000,NY,177489,,,339.0,0.0,8664,,,10.0,0.0,2020-06-28T14:59:02.728,Not agree,Not agree
10707,2020-07-23T00:00:00.000,WV,5550,5420.0,130.0,89.0,1.0,103,,,1.0,0.0,2020-07-24T14:18:40.590,Agree,Not agree
10708,2021-03-05T00:00:00.000,OK,430041,332632.0,97409.0,959.0,131.0,4673,4089.0,584.0,24.0,8.0,2021-03-06T15:08:48.630,Agree,Agree
10709,2021-01-10T00:00:00.000,GA,757045,636373.0,120672.0,8193.0,1024.0,11458,10282.0,1176.0,1.0,-1.0,2021-01-11T15:01:02.286,Agree,Agree
10710,2020-11-11T00:00:00.000,OH,267356,252510.0,14846.0,5874.0,624.0,5623,5285.0,338.0,76.0,3.0,2020-11-12T14:55:21.007,Agree,Agree
10711,2020-04-01T00:00:00.000,NY,36273,,,3617.0,,275,,,64.0,,2020-03-31T16:22:39.452,Not agree,Not agree
10712,2021-01-08T00:00:00.000,HI,22372,,,239.0,0.0,301,,,4.0,0.0,2021-01-09T15:26:08.605,Not agree,Not agree
10713,2020-05-27T00:00:00.000,NYC,202997,198255.0,4742.0,894.0,-10.0,21415,16673.0,4742.0,53.0,-10.0,2020-05-28T15:12:25.989,Agree,Agree
10714,2020-04-06T00:00:00.000,NYC,68776,,,3821.0,,2738,,,266.0,,2020-04-05T16:22:39.452,Agree,Agree
10715,2020-12-21T00:00:00.000,NY,473238,,,5669.0,0.0,11559,,,92.0,0.0,2020-12-22T14:35:48.855,Not agree,Not agree
10716,2021-02-18T00:00:00.000,TX,2574194,,,3131.0,342.0,40814,,,97.0,0.0,2021-02-19T15:33:51.934,Not agree,Not agree
10717,2020-09-05T00:00:00.000,TX,635315,,,4486.0,0.0,13408,,,177.0,0.0,2020-09-06T14:09:04.355,Not agree,Not agree
10718,2020-03-12T00:00:00.000,AR,6,,,5.0,,0,,,0.0,,2020-03-26T16:22:39.452,Not agree,Not agree
10719,2021-02-21T00:00:00.000,FL,1834708,,,4935.0,1231.0,29906,,,93.0,4.0,2021-02-22T14:53:38.566,Not agree,Not agree
10720,2020-11-26T00:00:00.000,GA,461517,413909.0,47608.0,3608.0,701.0,9336,8716.0,620.0,39.0,17.0,2020-11-27T15:07:59.229,Agree,Agree
10721,2020-09-23T00:00:00.000,MA,136304,126408.0,9896.0,542.0,0.0,9343,9135.0,208.0,17.0,0.0,2020-09-24T13:54:02.843,Agree,Agree
10722,2020-12-18T00:00:00.000,SD,93772,,,575.0,139.0,1329,1079.0,250.0,28.0,11.0,2020-12-19T14:42:31.925,,Agree
10723,2021-01-15T00:00:00.000,NM,161805,,,1262.0,0.0,2874,,,38.0,0.0,2021-01-16T14:46:10.803,,Not agree
10724,2020-11-15T00:00:00.000,KS,115507,101914.0,13593.0,0.0,0.0,1259,,,0.0,0.0,2020-11-16T18:40:02.302,Agree,
10725,2020-01-27T00:00:00.000,NM,0,,,0.0,,0,,,0.0,,2020-03-26T16:22:39.452,,Not agree
10726,2020-07-05T00:00:00.000,SD,7063,,,35.0,0.0,97,97.0,0.0,0.0,-1.0,2020-07-06T15:16:12.497,,Agree
10727,2020-06-22T00:00:00.000,UT,18135,18135.0,0.0,310.0,0.0,160,160.0,0.0,2.0,0.0,2020-06-23T14:28:19.177,Agree,Agree
10728,2020-03-06T00:00:00.000,SD,0,,,0.0,,0,,,0.0,,2020-03-26T16:22:39.452,,Agree
10729,2020-02-27T00:00:00.000,HI,0,,,0.0,,0,,,0.0,,2020-03-26T16:22:39.452,Not agree,Not agree
10730,2021-01-22T00:00:00.000,GA,853173,707750.0,145423.0,8374.0,1932.0,13060,11670.0,1390.0,171.0,12.0,2021-01-23T14:50:13.435,Agree,Agree
10731,2020-03-04T00:00:00.000,UT,0,,,0.0,,0,,,0.0,,2020-03-26T16:22:39.452,Agree,Agree
10732,2020-01-28T00:00:00.000,MP,0,,,0.0,,0,,,0.0,,2020-03-26T16:22:39.452,Agree,Agree
10733,2020-09-08T00:00:00.000,KS,46914,45352.0,1562.0,0.0,0.0,485,,,0.0,0.0,2020-09-09T13:47:50.836,Agree,
10734,2020-12-22T00:00:00.000,NYC,397066,354984.0,42082.0,4081.0,1050.0,24790,20038.0,4752.0,22.0,-10.0,2020-12-23T14:36:58.341,Agree,Agree
10735,2020-08-28T00:00:00.000,GA,275134,263374.0,11760.0,2678.0,337.0,5471,5471.0,0.0,78.0,0.0,2020-08-29T09:42:50.000,Agree,Agree
10736,2021-01-19T00:00:00.000,TX,2135028,,,9476.0,1111.0,32394,,,310.0,0.0,2021-01-20T14:44:03.544,Not agree,Not agree
10737,2020-04-10T00:00:00.000,RMI,0,,,0.0,,0,,,0.0,,2020-04-09T16:22:39.452,Agree,Agree
10738,2020-08-24T00:00:00.000,OH,115651,109566.0,6085.0,849.0,18.0,3986,3705.0,281.0,8.0,0.0,2020-08-25T14:02:54.539,Agree,Agree
10739,2020-03-17T00:00:00.000,GA,283,283.0,0.0,43.0,0.0,1,,,0.0,,2020-03-26T12:22:39.000,Agree,Agree
10740,2020-04-24T00:00:00.000,MP,14,14.0,0.0,0.0,0.0,2,2.0,0.0,0.0,0.0,2020-05-25T15:38:40.000,Agree,Agree
10741,2021-01-23T00:00:00.000,OH,859841,754315.0,105526.0,5859.0,1136.0,10680,9532.0,1148.0,81.0,13.0,2021-01-24T14:36:49.208,Agree,Agree
10742,2020-02-19T00:00:00.000,NYC,0,,,0.0,,0,,,0.0,,2020-03-26T16:22:39.452,Agree,Agree
10743,2020-12-10T00:00:00.000,NY,398898,,,6808.0,0.0,10598,,,77.0,0.0,2020-12-11T15:06:51.565,Not agree,Not agree
10744,2020-12-06T00:00:00.000,WV,54997,46326.0,8671.0,1425.0,352.0,838,,,9.0,3.0,2020-12-07T14:38:33.257,Agree,Not agree
10745,2020-08-25T00:00:00.000,MA,126188,116770.0,9418.0,349.0,0.0,8961,8729.0,232.0,12.0,0.0,2020-08-26T13:51:40.521,Agree,Agree
10746,2020-12-02T00:00:00.000,UT,202220,202220.0,0.0,4004.0,0.0,906,889.0,17.0,16.0,1.0,2020-12-03T15:21:08.669,Agree,Agree
10747,2020-04-22T00:00:00.000,WV,963,963.0,0.0,49.0,0.0,29,,,3.0,0.0,2020-04-22T16:22:39.452,Agree,Not agree
10748,2020-12-20T00:00:00.000,HI,19893,,,202.0,0.0,280,,,1.0,0.0,2020-12-21T14:39:53.673,Not agree,Not agree
10749,2020-05-07T00:00:00.000,FL,38828,,,826.0,0.0,1600,,,61.0,0.0,2020-05-08T21:26:08.000,Not agree,Not agree
10750,2021-03-15T00:00:00.000,UT,378600,378600.0,,221.0,,2027,1969.0,58.0,0.0,0.0,2021-03-16T16:56:45.000,Agree,Agree
10751,2020-12-24T00:00:00.000,SD,96546,,,506.0,133.0,1430,1163.0,267.0,41.0,9.0,2020-12-25T14:25:34.696,,Agree
10752,2020-12-12T00:00:00.000,WV,62151,52020.0,10131.0,1514.0,298.0,966,,,28.0,10.0,2020-12-13T14:31:19.849,Agree,Not agree
10753,2021-01-08T00:00:00.000,RMI,4,4.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2021-01-09T15:26:08.605,Agree,Agree
10754,2020-06-17T00:00:00.000,SD,6050,,,84.0,0.0,78,77.0,1.0,1.0,1.0,2020-06-18T17:16:14.582,,Agree
10755,2020-12-06T00:00:00.000,NM,108088,,,1232.0,0.0,1749,,,11.0,0.0,2020-12-07T14:38:33.257,,Not agree
10756,2020-02-07T00:00:00.000,GA,0,,,0.0,,0,,,0.0,,2020-03-26T16:22:39.452,Agree,Agree
10757,2020-06-03T00:00:00.000,IA,20108,,,93.0,0.0,574,,,13.0,0.0,2020-06-04T15:03:31.977,Not agree,Not agree
10758,2021-03-09T00:00:00.000,TN,785242,655788.0,129454.0,1338.0,499.0,11588,9310.0,2278.0,32.0,8.0,2021-03-10T14:58:31.195,Agree,Agree
10759,2020-08-30T00:00:00.000,NYC,234969,230205.0,4764.0,218.0,-7.0,23695,19055.0,4640.0,6.0,-7.0,2020-08-31T14:05:56.401,Agree,Agree
10760,2020-12-05T00:00:00.000,WV,53572,45253.0,8319.0,1400.0,205.0,829,,,30.0,0.0,2020-12-06T14:51:16.617,Agree,Not agree
